"responseId","userId","trainingId","score","responseDate"
822,181,85,93,"2024-10-06"
823,61,16,59,"2024-10-07"
824,9,22,71,"2024-10-07"
825,164,42,54,"2024-10-07"
826,144,31,55,"2024-10-06"
827,43,24,57,"2024-10-07"
828,231,45,86,"2024-10-06"
829,114,47,51,"2024-10-07"
830,6,12,11,"2024-10-06"
831,231,2,11,"2024-10-06"
832,295,72,59,"2024-10-06"
833,14,45,100,"2024-10-06"
834,151,43,3,"2024-10-06"
835,60,100,28,"2024-10-06"
836,167,62,70,"2024-10-07"
837,277,99,68,"2024-10-07"
838,52,89,15,"2024-10-07"
839,63,65,6,"2024-10-06"
840,251,62,9,"2024-10-06"
841,147,4,38,"2024-10-07"
842,82,91,91,"2024-10-07"
843,35,16,77,"2024-10-07"
844,267,4,51,"2024-10-06"
845,121,54,37,"2024-10-07"
846,59,44,2,"2024-10-06"
847,17,53,74,"2024-10-06"
848,202,50,11,"2024-10-07"
849,31,64,87,"2024-10-06"
850,63,59,63,"2024-10-07"
851,267,72,23,"2024-10-06"
852,176,20,15,"2024-10-07"
853,295,67,7,"2024-10-07"
854,231,62,27,"2024-10-06"
855,221,21,98,"2024-10-06"
856,75,58,86,"2024-10-07"
857,187,8,70,"2024-10-06"
858,113,37,51,"2024-10-07"
859,147,54,25,"2024-10-06"
860,229,80,16,"2024-10-07"
861,189,30,11,"2024-10-06"
862,23,37,69,"2024-10-06"
863,261,22,17,"2024-10-06"
864,243,95,95,"2024-10-07"
865,296,51,54,"2024-10-07"
866,206,94,24,"2024-10-07"
867,81,69,75,"2024-10-06"
868,270,29,74,"2024-10-06"
869,265,24,87,"2024-10-07"
870,273,87,63,"2024-10-07"
871,159,20,15,"2024-10-06"
872,262,99,58,"2024-10-06"
873,176,94,15,"2024-10-07"
874,164,66,57,"2024-10-06"
875,166,95,48,"2024-10-06"
876,171,58,67,"2024-10-06"
877,45,61,88,"2024-10-06"
878,33,7,38,"2024-10-06"
879,177,42,44,"2024-10-06"
880,251,29,86,"2024-10-06"
881,9,49,25,"2024-10-06"
882,295,80,64,"2024-10-07"
883,299,89,61,"2024-10-06"
884,249,67,20,"2024-10-07"
885,123,71,78,"2024-10-06"
886,288,23,29,"2024-10-06"
887,140,18,62,"2024-10-06"
888,52,37,23,"2024-10-07"
889,169,70,54,"2024-10-06"
890,214,29,53,"2024-10-06"
891,29,30,26,"2024-10-07"
892,282,23,11,"2024-10-06"
893,227,47,42,"2024-10-06"
894,181,69,27,"2024-10-06"
895,198,96,41,"2024-10-06"
896,107,86,68,"2024-10-06"
897,117,2,74,"2024-10-07"
898,173,34,11,"2024-10-06"
899,105,59,35,"2024-10-07"
900,15,68,63,"2024-10-07"
901,76,13,79,"2024-10-07"
902,142,60,82,"2024-10-07"
903,25,99,54,"2024-10-06"
904,274,49,73,"2024-10-07"
905,89,4,81,"2024-10-07"
906,137,12,50,"2024-10-07"
907,220,1,32,"2024-10-06"
908,126,10,90,"2024-10-07"
909,2,43,1,"2024-10-07"
910,246,27,48,"2024-10-06"
911,98,7,36,"2024-10-06"
912,196,53,3,"2024-10-07"
913,104,79,48,"2024-10-07"
914,204,89,90,"2024-10-07"
915,282,33,90,"2024-10-06"
916,194,1,25,"2024-10-07"
917,265,87,56,"2024-10-07"
918,146,58,56,"2024-10-07"
919,255,27,88,"2024-10-07"
920,158,55,72,"2024-10-07"
921,173,2,69,"2024-10-06"
922,252,3,43,"2024-10-07"
923,8,80,51,"2024-10-06"
924,130,47,72,"2024-10-06"
925,280,87,92,"2024-10-07"
926,65,60,60,"2024-10-07"
927,37,82,50,"2024-10-07"
928,80,36,74,"2024-10-06"
929,281,23,46,"2024-10-07"
930,254,35,54,"2024-10-07"
931,96,49,18,"2024-10-07"
932,16,11,26,"2024-10-06"
933,156,77,45,"2024-10-06"
934,26,34,83,"2024-10-06"
935,55,92,87,"2024-10-06"
936,96,94,56,"2024-10-06"
937,160,66,75,"2024-10-07"
938,169,7,18,"2024-10-07"
939,27,94,64,"2024-10-06"
940,157,76,28,"2024-10-06"
941,122,82,94,"2024-10-06"
942,132,95,19,"2024-10-07"
943,110,86,52,"2024-10-07"
944,273,4,37,"2024-10-06"
945,202,60,18,"2024-10-07"
946,214,73,78,"2024-10-07"
947,282,43,85,"2024-10-06"
948,67,36,9,"2024-10-06"
949,24,83,93,"2024-10-06"
950,286,44,11,"2024-10-07"
951,187,48,80,"2024-10-07"
952,230,14,20,"2024-10-07"
953,198,23,82,"2024-10-06"
954,175,19,67,"2024-10-06"
955,166,100,24,"2024-10-06"
956,14,11,51,"2024-10-06"
957,144,59,83,"2024-10-07"
958,89,8,15,"2024-10-06"
959,236,84,55,"2024-10-06"
960,61,66,36,"2024-10-07"
961,140,75,92,"2024-10-07"
962,243,53,56,"2024-10-06"
963,294,81,100,"2024-10-06"
964,8,29,0,"2024-10-06"
965,240,20,14,"2024-10-06"
966,272,70,9,"2024-10-06"
967,133,36,72,"2024-10-06"
968,206,57,49,"2024-10-07"
969,16,59,38,"2024-10-07"
970,89,99,53,"2024-10-06"
971,280,61,21,"2024-10-06"
972,75,72,63,"2024-10-07"
973,293,7,81,"2024-10-07"
974,12,10,85,"2024-10-07"
975,234,96,76,"2024-10-06"
976,91,72,49,"2024-10-06"
977,197,27,32,"2024-10-07"
978,247,85,6,"2024-10-07"
979,76,64,21,"2024-10-06"
980,204,97,36,"2024-10-07"
981,62,90,49,"2024-10-07"
982,230,87,83,"2024-10-06"
983,72,51,65,"2024-10-07"
984,106,87,47,"2024-10-06"
985,103,2,98,"2024-10-06"
986,284,88,12,"2024-10-06"
987,131,59,80,"2024-10-07"
988,295,64,12,"2024-10-06"
989,107,10,70,"2024-10-07"
990,128,42,95,"2024-10-07"
991,78,40,69,"2024-10-07"
992,39,85,96,"2024-10-06"
993,174,83,62,"2024-10-07"
994,17,21,96,"2024-10-07"
995,187,100,5,"2024-10-06"
996,291,25,8,"2024-10-07"
997,243,67,71,"2024-10-07"
998,125,39,7,"2024-10-06"
999,32,93,75,"2024-10-07"
1000,226,4,76,"2024-10-07"
1001,1,67,43,"2024-10-07"
1002,234,19,13,"2024-10-06"
1003,124,33,79,"2024-10-06"
1004,109,12,27,"2024-10-07"
1005,113,17,28,"2024-10-07"
1006,241,67,40,"2024-10-06"
1007,11,45,29,"2024-10-06"
1008,205,37,48,"2024-10-06"
1009,289,4,60,"2024-10-06"
1010,185,47,40,"2024-10-06"
1011,112,13,16,"2024-10-07"
1012,99,84,92,"2024-10-07"
1013,22,31,84,"2024-10-06"
1014,90,50,73,"2024-10-06"
1015,230,50,83,"2024-10-06"
1016,70,24,28,"2024-10-07"
1017,281,15,93,"2024-10-06"
1018,154,91,38,"2024-10-06"
1019,93,84,82,"2024-10-06"
1020,272,46,90,"2024-10-07"
1021,136,71,87,"2024-10-06"
1022,91,69,41,"2024-10-06"
1023,148,48,96,"2024-10-06"
1024,224,38,7,"2024-10-07"
1025,59,99,92,"2024-10-06"
1026,8,13,100,"2024-10-07"
1027,33,65,100,"2024-10-07"
1028,25,49,44,"2024-10-07"
1029,15,94,76,"2024-10-07"
1030,137,64,5,"2024-10-07"
1031,291,59,43,"2024-10-07"
1032,15,49,39,"2024-10-07"
1033,79,41,65,"2024-10-07"
1034,109,95,33,"2024-10-07"
1035,270,90,45,"2024-10-06"
1036,225,98,41,"2024-10-06"
1037,190,75,17,"2024-10-07"
1038,241,92,36,"2024-10-06"
1039,16,66,72,"2024-10-06"
1040,218,15,19,"2024-10-06"
1041,250,41,35,"2024-10-07"
1042,97,77,46,"2024-10-07"
1043,142,43,5,"2024-10-07"
1044,87,35,86,"2024-10-06"
1045,48,65,95,"2024-10-06"
1046,79,14,75,"2024-10-07"
1047,220,21,42,"2024-10-06"
1048,35,76,59,"2024-10-06"
1049,267,84,27,"2024-10-07"
1050,256,96,32,"2024-10-07"
1051,79,42,37,"2024-10-07"
1052,241,20,63,"2024-10-06"
1053,256,40,37,"2024-10-06"
1054,185,78,82,"2024-10-06"
1055,244,84,98,"2024-10-06"
1056,117,38,63,"2024-10-07"
1057,41,55,27,"2024-10-07"
1058,12,51,96,"2024-10-07"
1059,220,37,71,"2024-10-07"
1060,186,69,70,"2024-10-07"
1061,88,30,16,"2024-10-07"
1062,108,67,46,"2024-10-06"
1063,280,29,11,"2024-10-06"
1064,149,63,76,"2024-10-06"
1065,244,36,1,"2024-10-07"
1066,283,29,27,"2024-10-07"
1067,165,14,22,"2024-10-07"
1068,40,93,40,"2024-10-07"
1069,17,98,33,"2024-10-06"
1070,227,62,35,"2024-10-06"
1071,269,100,36,"2024-10-06"
1072,185,69,38,"2024-10-07"
1073,114,88,57,"2024-10-06"
1074,27,27,74,"2024-10-06"
1075,292,30,27,"2024-10-07"
1076,45,47,55,"2024-10-07"
1077,15,30,81,"2024-10-06"
1078,298,49,63,"2024-10-07"
1079,42,38,87,"2024-10-07"
1080,129,86,20,"2024-10-07"
1081,295,59,10,"2024-10-07"
1082,90,58,48,"2024-10-06"
1083,296,43,53,"2024-10-06"
1084,285,21,6,"2024-10-07"
1085,22,32,37,"2024-10-07"
1086,254,22,49,"2024-10-07"
1087,32,47,30,"2024-10-07"
1088,10,46,42,"2024-10-07"
1089,111,77,45,"2024-10-07"
1090,14,68,20,"2024-10-06"
1091,9,96,73,"2024-10-07"
1092,62,77,1,"2024-10-07"
1093,268,95,60,"2024-10-06"
1094,186,97,17,"2024-10-07"
1095,13,48,12,"2024-10-06"
1096,216,87,92,"2024-10-07"
1097,75,74,84,"2024-10-06"
1098,133,54,7,"2024-10-07"
1099,112,43,96,"2024-10-07"
1100,213,48,25,"2024-10-07"
1101,220,63,41,"2024-10-07"
1102,86,98,89,"2024-10-06"
1103,140,75,49,"2024-10-06"
1104,94,5,58,"2024-10-06"
1105,209,82,78,"2024-10-07"
1106,50,96,93,"2024-10-06"
1107,255,77,90,"2024-10-07"
1108,279,24,9,"2024-10-07"
1109,80,24,53,"2024-10-06"
1110,35,52,15,"2024-10-07"
1111,1,31,92,"2024-10-06"
1112,92,77,8,"2024-10-06"
1113,34,55,64,"2024-10-06"
1114,193,52,25,"2024-10-06"
1115,51,61,25,"2024-10-06"
1116,28,59,47,"2024-10-06"
1117,227,65,93,"2024-10-07"
1118,124,63,81,"2024-10-06"
1119,272,79,8,"2024-10-07"
1120,188,97,59,"2024-10-06"
1121,185,66,60,"2024-10-07"
1122,50,91,79,"2024-10-06"
1123,147,80,41,"2024-10-07"
1124,68,44,33,"2024-10-07"
1125,136,81,91,"2024-10-06"
1126,81,93,60,"2024-10-06"
1127,50,37,31,"2024-10-06"
1128,189,87,15,"2024-10-07"
1129,205,79,43,"2024-10-06"
1130,80,90,0,"2024-10-07"
1131,47,5,69,"2024-10-07"
1132,132,51,9,"2024-10-06"
1133,4,22,24,"2024-10-07"
1134,220,26,31,"2024-10-07"
1135,152,11,12,"2024-10-06"
1136,277,66,7,"2024-10-07"
1137,74,79,53,"2024-10-07"
1138,7,20,36,"2024-10-07"
1139,91,40,45,"2024-10-07"
1140,235,8,8,"2024-10-06"
1141,95,23,71,"2024-10-07"
1142,74,83,83,"2024-10-06"
1143,59,14,90,"2024-10-06"
1144,198,80,70,"2024-10-06"
1145,67,19,62,"2024-10-06"
1146,111,6,61,"2024-10-07"
1147,283,46,27,"2024-10-06"
1148,125,63,69,"2024-10-06"
1149,102,15,55,"2024-10-07"
1150,137,90,80,"2024-10-06"
1151,233,88,93,"2024-10-06"
1152,259,22,23,"2024-10-06"
1153,198,64,10,"2024-10-06"
1154,257,37,7,"2024-10-07"
1155,243,63,58,"2024-10-06"
1156,105,26,96,"2024-10-06"
1157,114,95,95,"2024-10-07"
1158,161,41,52,"2024-10-07"
1159,68,68,84,"2024-10-06"
1160,159,32,62,"2024-10-06"
1161,261,20,57,"2024-10-07"
1162,258,3,86,"2024-10-06"
1163,143,57,35,"2024-10-07"
1164,244,93,87,"2024-10-07"
1165,69,14,70,"2024-10-06"
1166,168,79,9,"2024-10-06"
1167,12,21,60,"2024-10-07"
1168,170,98,18,"2024-10-07"
1169,165,30,90,"2024-10-07"
1170,223,72,35,"2024-10-06"
1171,253,29,58,"2024-10-07"
1172,166,2,35,"2024-10-07"
1173,189,6,75,"2024-10-06"
1174,260,51,48,"2024-10-07"
1175,187,86,2,"2024-10-06"
1176,268,29,69,"2024-10-06"
1177,166,93,19,"2024-10-07"
1178,133,37,73,"2024-10-07"
1179,189,100,35,"2024-10-06"
1180,59,31,89,"2024-10-06"
1181,44,6,43,"2024-10-06"
1182,279,43,53,"2024-10-06"
1183,106,99,66,"2024-10-06"
1184,137,36,70,"2024-10-06"
1185,19,59,21,"2024-10-07"
1186,62,68,39,"2024-10-07"
1187,20,22,74,"2024-10-07"
1188,282,5,64,"2024-10-07"
1189,155,68,2,"2024-10-06"
1190,237,30,37,"2024-10-07"
1191,232,91,33,"2024-10-07"
1192,245,92,87,"2024-10-06"
1193,91,1,75,"2024-10-06"
1194,163,9,82,"2024-10-06"
1195,187,9,49,"2024-10-07"
1196,271,36,67,"2024-10-07"
1197,225,3,21,"2024-10-07"
1198,263,61,1,"2024-10-07"
1199,78,35,12,"2024-10-07"
1200,275,23,0,"2024-10-06"
1201,84,48,48,"2024-10-07"
1202,221,14,24,"2024-10-07"
1203,254,52,82,"2024-10-07"
1204,192,83,91,"2024-10-07"
1205,206,85,75,"2024-10-07"
1206,49,74,67,"2024-10-07"
1207,15,68,6,"2024-10-07"
1208,101,97,81,"2024-10-06"
1209,212,7,2,"2024-10-07"
1210,198,27,36,"2024-10-07"
1211,51,27,84,"2024-10-06"
1212,298,55,81,"2024-10-06"
1213,248,59,64,"2024-10-07"
1214,282,2,53,"2024-10-06"
1215,41,95,61,"2024-10-07"
1216,209,87,95,"2024-10-06"
1217,269,27,72,"2024-10-07"
1218,300,18,61,"2024-10-07"
1219,135,8,29,"2024-10-06"
1220,189,50,92,"2024-10-06"
1221,119,93,15,"2024-10-06"
1222,112,76,42,"2024-10-06"
1223,255,44,0,"2024-10-07"
1224,240,82,38,"2024-10-07"
1225,267,15,19,"2024-10-06"
1226,79,28,97,"2024-10-07"
1227,174,92,38,"2024-10-06"
1228,115,83,2,"2024-10-06"
1229,135,80,19,"2024-10-06"
1230,204,66,76,"2024-10-07"
1231,17,35,33,"2024-10-06"
1232,206,32,3,"2024-10-07"
1233,52,37,29,"2024-10-06"
1234,112,2,6,"2024-10-07"
1235,178,90,22,"2024-10-07"
1236,28,21,44,"2024-10-06"
1237,267,20,87,"2024-10-06"
1238,97,34,70,"2024-10-07"
1239,128,2,64,"2024-10-06"
1240,190,38,20,"2024-10-07"
1241,136,4,29,"2024-10-06"
1242,239,43,9,"2024-10-06"
1243,244,58,99,"2024-10-07"
1244,116,99,72,"2024-10-07"
1245,124,84,75,"2024-10-06"
1246,151,90,29,"2024-10-06"
1247,71,93,44,"2024-10-06"
1248,162,23,21,"2024-10-07"
1249,6,56,78,"2024-10-07"
1250,87,69,77,"2024-10-06"
1251,278,5,3,"2024-10-06"
1252,25,83,74,"2024-10-06"
1253,198,99,34,"2024-10-07"
1254,136,64,75,"2024-10-07"
1255,68,71,0,"2024-10-07"
1256,205,9,64,"2024-10-07"
1257,104,89,45,"2024-10-07"
1258,109,35,90,"2024-10-06"
1259,297,88,79,"2024-10-06"
1260,214,1,42,"2024-10-07"
1261,138,48,94,"2024-10-06"
1262,69,10,12,"2024-10-06"
1263,153,86,62,"2024-10-06"
1264,290,81,57,"2024-10-07"
1265,208,78,14,"2024-10-07"
1266,4,87,25,"2024-10-07"
1267,28,80,26,"2024-10-06"
1268,298,50,51,"2024-10-07"
1269,210,80,22,"2024-10-06"
1270,189,75,91,"2024-10-07"
1271,271,85,61,"2024-10-06"
1272,137,72,8,"2024-10-06"
1273,124,10,11,"2024-10-06"
1274,207,3,3,"2024-10-07"
1275,128,79,55,"2024-10-06"
1276,32,75,32,"2024-10-07"
1277,222,61,65,"2024-10-07"
1278,222,32,89,"2024-10-06"
1279,97,82,10,"2024-10-06"
1280,56,16,42,"2024-10-07"
1281,44,58,76,"2024-10-07"
1282,261,81,2,"2024-10-06"
1283,296,35,39,"2024-10-07"
1284,102,28,74,"2024-10-07"
1285,61,37,76,"2024-10-07"
1286,11,51,64,"2024-10-06"
1287,59,13,59,"2024-10-06"
1288,29,95,45,"2024-10-07"
1289,278,89,34,"2024-10-06"
1290,237,99,35,"2024-10-07"
1291,130,36,83,"2024-10-06"
1292,99,96,5,"2024-10-06"
1293,23,3,27,"2024-10-07"
1294,238,64,89,"2024-10-06"
1295,269,34,11,"2024-10-07"
1296,93,23,82,"2024-10-06"
1297,171,21,77,"2024-10-07"
1298,57,80,65,"2024-10-06"
1299,42,52,82,"2024-10-06"
1300,163,84,22,"2024-10-06"
1301,80,93,18,"2024-10-07"
1302,155,55,22,"2024-10-07"
1303,11,43,67,"2024-10-06"
1304,155,63,97,"2024-10-06"
1305,260,98,64,"2024-10-06"
1306,95,6,3,"2024-10-06"
1307,12,94,93,"2024-10-06"
1308,28,100,3,"2024-10-06"
1309,115,35,15,"2024-10-07"
1310,3,41,63,"2024-10-06"
1311,143,62,35,"2024-10-06"
1312,79,32,94,"2024-10-07"
1313,2,94,92,"2024-10-07"
1314,43,34,99,"2024-10-06"
1315,57,29,73,"2024-10-07"
1316,158,80,90,"2024-10-07"
1317,37,69,14,"2024-10-06"
1318,91,18,42,"2024-10-07"
1319,16,57,6,"2024-10-07"
1320,255,72,84,"2024-10-07"
1321,276,21,26,"2024-10-07"
1322,142,86,4,"2024-10-07"
1323,193,74,75,"2024-10-06"
1324,182,23,51,"2024-10-06"
1325,298,83,96,"2024-10-07"
1326,119,85,30,"2024-10-07"
1327,183,93,60,"2024-10-07"
1328,111,23,42,"2024-10-06"
1329,172,75,71,"2024-10-07"
1330,199,97,76,"2024-10-06"
1331,105,26,74,"2024-10-07"
1332,259,9,8,"2024-10-07"
1333,269,69,6,"2024-10-07"
1334,104,83,4,"2024-10-07"
1335,231,68,63,"2024-10-06"
1336,217,78,82,"2024-10-07"
1337,227,77,19,"2024-10-07"
1338,115,53,27,"2024-10-07"
1339,298,16,39,"2024-10-06"
1340,97,94,65,"2024-10-07"
1341,145,84,81,"2024-10-06"
1342,295,27,89,"2024-10-06"
1343,280,43,62,"2024-10-06"
1344,35,49,9,"2024-10-07"
1345,63,100,72,"2024-10-07"
1346,259,14,15,"2024-10-07"
1347,240,25,91,"2024-10-06"
1348,134,27,25,"2024-10-06"
1349,72,88,44,"2024-10-07"
1350,167,27,83,"2024-10-06"
1351,87,55,75,"2024-10-07"
1352,242,7,55,"2024-10-06"
1353,206,66,86,"2024-10-06"
1354,128,63,73,"2024-10-06"
1355,179,30,28,"2024-10-07"
1356,150,85,14,"2024-10-06"
1357,149,88,42,"2024-10-07"
1358,159,42,5,"2024-10-07"
1359,156,64,78,"2024-10-06"
1360,244,46,34,"2024-10-07"
1361,82,28,38,"2024-10-06"
1362,51,74,48,"2024-10-07"
1363,159,24,3,"2024-10-07"
1364,17,76,45,"2024-10-07"
1365,25,53,82,"2024-10-07"
1366,103,7,1,"2024-10-06"
1367,245,45,38,"2024-10-07"
1368,236,55,96,"2024-10-06"
1369,199,12,55,"2024-10-07"
1370,187,72,79,"2024-10-07"
1371,69,28,12,"2024-10-06"
1372,23,51,61,"2024-10-06"
1373,130,79,61,"2024-10-06"
1374,218,98,52,"2024-10-07"
1375,102,50,35,"2024-10-07"
1376,249,61,81,"2024-10-06"
1377,167,64,98,"2024-10-06"
1378,71,31,27,"2024-10-06"
1379,81,45,35,"2024-10-06"
1380,165,15,23,"2024-10-07"
1381,220,85,93,"2024-10-07"
1382,13,58,88,"2024-10-06"
1383,3,95,8,"2024-10-06"
1384,161,8,15,"2024-10-07"
1385,24,53,37,"2024-10-07"
1386,207,42,13,"2024-10-06"
1387,125,53,19,"2024-10-06"
1388,59,55,12,"2024-10-07"
1389,274,99,78,"2024-10-07"
1390,7,89,74,"2024-10-07"
1391,237,58,94,"2024-10-07"
1392,101,16,30,"2024-10-07"
1393,35,98,96,"2024-10-07"
1394,143,41,26,"2024-10-07"
1395,171,57,31,"2024-10-07"
1396,101,67,35,"2024-10-06"
1397,114,55,84,"2024-10-07"
1398,115,55,0,"2024-10-06"
1399,266,78,85,"2024-10-07"
1400,177,16,63,"2024-10-06"
1401,275,11,98,"2024-10-07"
1402,108,79,14,"2024-10-06"
1403,230,86,59,"2024-10-06"
1404,156,53,13,"2024-10-06"
1405,160,36,42,"2024-10-07"
1406,214,22,94,"2024-10-06"
1407,156,45,21,"2024-10-06"
1408,97,76,23,"2024-10-07"
1409,72,69,49,"2024-10-06"
1410,30,90,61,"2024-10-07"
1411,79,100,57,"2024-10-06"
1412,19,69,22,"2024-10-07"
1413,187,56,92,"2024-10-07"
1414,175,83,76,"2024-10-07"
1415,209,56,39,"2024-10-06"
1416,83,39,39,"2024-10-06"
1417,21,43,8,"2024-10-06"
1418,131,84,79,"2024-10-06"
1419,137,96,47,"2024-10-07"
1420,272,56,74,"2024-10-07"
1421,286,54,61,"2024-10-07"
1422,38,10,42,"2024-10-07"
1423,186,91,93,"2024-10-06"
1424,141,43,21,"2024-10-06"
1425,228,90,55,"2024-10-06"
1426,239,85,7,"2024-10-07"
1427,26,97,76,"2024-10-06"
1428,266,3,68,"2024-10-06"
1429,92,31,84,"2024-10-07"
1430,285,27,97,"2024-10-07"
1431,202,95,24,"2024-10-07"
1432,63,90,84,"2024-10-07"
1433,48,71,24,"2024-10-07"
1434,125,76,89,"2024-10-07"
1435,112,99,67,"2024-10-06"
1436,153,55,52,"2024-10-07"
1437,157,84,17,"2024-10-07"
1438,73,2,16,"2024-10-07"
1439,200,91,19,"2024-10-07"
1440,62,6,11,"2024-10-07"
1441,6,84,97,"2024-10-06"
1442,26,51,67,"2024-10-07"
1443,65,69,92,"2024-10-07"
1444,235,69,85,"2024-10-07"
1445,48,71,98,"2024-10-07"
1446,252,25,34,"2024-10-06"
1447,56,73,97,"2024-10-07"
1448,164,28,13,"2024-10-07"
1449,74,19,42,"2024-10-06"
1450,252,5,16,"2024-10-07"
1451,148,11,21,"2024-10-06"
1452,230,98,4,"2024-10-06"
1453,96,33,48,"2024-10-07"
1454,50,28,17,"2024-10-06"
1455,128,92,28,"2024-10-06"
1456,203,1,37,"2024-10-07"
1457,47,9,80,"2024-10-07"
1458,208,58,32,"2024-10-07"
1459,190,84,88,"2024-10-07"
1460,176,25,87,"2024-10-07"
1461,44,6,49,"2024-10-07"
1462,216,97,45,"2024-10-07"
1463,19,93,91,"2024-10-07"
1464,183,97,66,"2024-10-07"
1465,259,77,94,"2024-10-06"
1466,240,98,66,"2024-10-07"
1467,15,86,91,"2024-10-06"
1468,299,77,30,"2024-10-06"
1469,11,84,6,"2024-10-07"
1470,141,30,69,"2024-10-06"
1471,206,38,91,"2024-10-07"
1472,274,90,21,"2024-10-06"
1473,208,84,93,"2024-10-07"
1474,55,8,62,"2024-10-06"
1475,27,21,100,"2024-10-07"
1476,76,67,84,"2024-10-06"
1477,27,23,52,"2024-10-07"
1478,260,49,50,"2024-10-07"
1479,158,43,67,"2024-10-07"
1480,9,18,91,"2024-10-07"
1481,213,9,18,"2024-10-06"
1482,137,33,72,"2024-10-07"
1483,222,12,54,"2024-10-06"
1484,48,13,65,"2024-10-07"
1485,257,33,58,"2024-10-06"
1486,198,46,18,"2024-10-06"
1487,55,35,65,"2024-10-07"
1488,55,81,6,"2024-10-06"
1489,189,77,19,"2024-10-07"
1490,8,6,4,"2024-10-07"
1491,22,40,86,"2024-10-06"
1492,244,75,21,"2024-10-07"
1493,149,22,74,"2024-10-06"
1494,137,99,52,"2024-10-06"
1495,36,82,24,"2024-10-06"
1496,274,94,0,"2024-10-07"
1497,210,79,73,"2024-10-06"
1498,259,14,46,"2024-10-06"
1499,265,86,38,"2024-10-07"
1500,277,23,33,"2024-10-07"
1501,18,48,30,"2024-10-06"
1502,116,96,77,"2024-10-06"
1503,255,31,82,"2024-10-07"
1504,218,20,59,"2024-10-07"
1505,151,82,64,"2024-10-07"
1506,44,13,59,"2024-10-07"
1507,27,5,62,"2024-10-07"
1508,34,70,65,"2024-10-07"
1509,235,87,30,"2024-10-07"
1510,132,32,86,"2024-10-07"
1511,275,14,81,"2024-10-06"
1512,165,71,76,"2024-10-06"
1513,217,32,73,"2024-10-06"
1514,28,82,23,"2024-10-06"
1515,74,30,61,"2024-10-06"
1516,78,12,51,"2024-10-06"
1517,132,32,20,"2024-10-06"
1518,75,25,29,"2024-10-07"
1519,183,31,56,"2024-10-07"
1520,219,53,78,"2024-10-07"
1521,206,61,40,"2024-10-06"
1522,157,10,52,"2024-10-06"
1523,42,35,91,"2024-10-07"
1524,156,33,37,"2024-10-06"
1525,287,81,40,"2024-10-07"
1526,107,75,22,"2024-10-06"
1527,188,12,74,"2024-10-06"
1528,224,34,54,"2024-10-07"
1529,113,23,10,"2024-10-06"
1530,50,26,9,"2024-10-06"
1531,287,39,72,"2024-10-06"
1532,223,78,26,"2024-10-07"
1533,276,60,52,"2024-10-06"
1534,180,70,54,"2024-10-07"
1535,298,79,38,"2024-10-06"
1536,139,38,26,"2024-10-07"
1537,262,71,63,"2024-10-06"
1538,218,41,87,"2024-10-06"
1539,153,76,49,"2024-10-06"
1540,247,94,26,"2024-10-06"
1541,101,11,30,"2024-10-07"
1542,275,70,7,"2024-10-07"
1543,19,34,32,"2024-10-06"
1544,225,94,25,"2024-10-06"
1545,177,24,93,"2024-10-07"
1546,153,7,51,"2024-10-07"
1547,288,92,32,"2024-10-06"
1548,288,41,60,"2024-10-07"
1549,86,84,90,"2024-10-07"
1550,36,96,35,"2024-10-07"
1551,197,93,83,"2024-10-06"
1552,274,73,18,"2024-10-06"
1553,229,91,85,"2024-10-07"
1554,213,78,75,"2024-10-06"
1555,295,38,84,"2024-10-06"
1556,236,69,39,"2024-10-07"
1557,285,53,100,"2024-10-07"
1558,241,46,25,"2024-10-07"
1559,184,20,63,"2024-10-06"
1560,87,23,26,"2024-10-06"
1561,248,51,28,"2024-10-06"
1562,19,11,74,"2024-10-06"
1563,25,5,70,"2024-10-06"
1564,283,72,20,"2024-10-07"
1565,89,100,6,"2024-10-06"
1566,67,83,90,"2024-10-07"
1567,35,65,95,"2024-10-06"
1568,217,73,23,"2024-10-07"
1569,57,8,88,"2024-10-06"
1570,106,20,3,"2024-10-07"
1571,99,12,12,"2024-10-07"
1572,181,92,70,"2024-10-07"
1573,215,81,98,"2024-10-06"
1574,64,70,38,"2024-10-06"
1575,90,64,2,"2024-10-06"
1576,126,32,66,"2024-10-06"
1577,72,97,15,"2024-10-06"
1578,136,55,90,"2024-10-06"
1579,17,82,35,"2024-10-06"
1580,29,39,22,"2024-10-06"
1581,93,13,41,"2024-10-07"
1582,204,73,61,"2024-10-06"
1583,299,92,55,"2024-10-07"
1584,277,5,84,"2024-10-07"
1585,184,93,50,"2024-10-06"
1586,90,11,79,"2024-10-06"
1587,219,81,77,"2024-10-07"
1588,269,75,88,"2024-10-07"
1589,60,42,78,"2024-10-07"
1590,84,31,24,"2024-10-07"
1591,69,2,94,"2024-10-06"
1592,157,97,21,"2024-10-07"
1593,108,83,1,"2024-10-06"
1594,287,13,88,"2024-10-06"
1595,114,57,39,"2024-10-07"
1596,209,22,2,"2024-10-06"
1597,47,87,59,"2024-10-06"
1598,106,20,41,"2024-10-07"
1599,243,100,100,"2024-10-06"
1600,224,82,6,"2024-10-06"
1601,254,3,77,"2024-10-07"
1602,279,83,60,"2024-10-06"
1603,177,98,28,"2024-10-06"
1604,26,20,13,"2024-10-06"
1605,28,88,72,"2024-10-07"
1606,67,89,19,"2024-10-06"
1607,160,46,68,"2024-10-06"
