reviewId,userId,trainingId,organisationScore,communicationMarks,hardWorkingMarks,disciplineMarks
994,280,42,64,1,1,0
995,129,25,83,1,1,1
996,80,7,85,1,0,0
997,240,14,5,1,1,1
998,137,28,8,1,1,0
999,104,58,26,1,0,1
1000,66,85,88,1,0,0
1001,1,71,42,1,1,0
1002,251,61,26,1,1,1
1003,40,28,22,1,1,0
1004,271,80,10,1,1,1
1005,300,21,48,0,0,0
1006,238,41,72,0,1,0
1007,262,11,83,1,1,0
1008,156,14,8,0,0,1
1009,119,7,15,1,1,0
1010,272,18,29,1,1,0
1011,278,21,42,0,0,0
1012,176,35,25,1,0,1
1013,267,5,9,0,1,0
1014,75,95,6,1,1,1
1015,239,19,26,0,1,0
1016,273,68,52,1,1,0
1017,182,99,23,1,1,0
1018,84,26,95,0,0,1
1019,296,14,26,1,1,0
1020,206,75,89,1,1,1
1021,201,83,35,1,0,1
1022,193,99,62,0,0,0
1023,230,100,62,0,1,0
1024,211,99,37,1,1,0
1025,8,22,21,0,0,0
1026,92,39,61,1,1,0
1027,59,47,4,0,0,1
1028,146,74,47,0,1,1
1029,205,5,21,1,1,0
1030,244,70,3,0,0,0
1031,133,80,63,1,1,1
1032,80,64,26,0,0,1
1033,25,71,52,0,1,1
1034,202,86,24,1,0,0
1035,91,3,48,1,1,1
1036,61,10,28,1,0,1
1037,178,13,10,1,1,0
1038,117,70,29,1,0,0
1039,58,35,54,1,1,1
1040,282,36,18,0,1,1
1041,146,36,17,0,1,1
1042,227,64,55,0,1,1
1043,182,89,9,0,1,0
1044,299,44,99,0,1,1
1045,279,23,64,1,0,1
1046,181,89,95,1,0,0
1047,243,87,47,0,1,1
1048,196,85,22,1,0,1
1049,222,6,7,0,0,0
1050,208,91,98,0,1,0
1051,166,24,10,1,1,1
1052,259,89,33,0,1,1
1053,299,95,99,0,1,1
1054,34,95,70,1,0,1
1055,149,69,92,1,1,0
1056,74,75,89,1,0,0
1057,203,94,9,1,1,0
1058,107,77,79,0,0,1
1059,266,5,34,1,1,1
1060,127,41,71,1,1,1
1061,58,32,91,1,1,0
1062,111,9,8,1,1,0
1063,104,6,98,0,0,0
1064,72,80,58,1,1,0
1065,273,85,62,1,0,1
1066,55,59,47,1,0,1
1067,102,14,0,1,0,0
1068,47,38,99,1,1,1
1069,218,7,4,1,1,0
1070,261,19,7,1,1,1
1071,289,34,48,0,1,1
1072,290,40,15,0,0,0
1073,48,26,39,1,0,0
1074,175,96,79,1,1,0
1075,2,61,23,1,0,1
1076,133,71,74,1,1,0
1077,257,36,6,0,0,0
1078,204,37,29,1,1,1
1079,269,33,47,1,0,0
1080,77,11,97,0,0,0
1081,25,95,29,0,0,1
1082,271,85,78,1,0,1
1083,53,52,4,1,0,1
1084,21,69,39,0,1,0
1085,194,55,7,0,1,0
1086,226,9,91,1,0,1
1087,34,66,41,0,1,1
1088,257,34,62,1,0,0
1089,116,56,67,0,0,1
1090,109,44,18,0,0,1
1091,239,100,17,0,0,0
1092,33,46,47,1,1,1
1093,123,22,34,0,1,1
1094,130,61,32,0,1,1
1095,262,57,85,0,0,0
1096,99,5,20,0,1,0
1097,95,35,41,1,0,0
1098,137,16,93,1,0,1
1099,288,1,90,1,1,0
1100,171,24,21,1,1,0
1101,186,43,100,0,0,1
1102,94,52,29,1,0,0
1103,58,22,36,1,1,0
1104,173,42,15,1,0,0
1105,29,45,41,0,0,0
1106,282,33,33,0,1,1
1107,30,95,51,1,0,0
1108,149,38,93,0,1,0
1109,281,72,18,1,0,1
1110,147,74,60,0,1,1
1111,206,32,32,0,1,0
1112,213,61,90,1,1,0
1113,133,65,86,0,1,0
1114,255,66,61,0,0,0
1115,95,86,35,1,0,0
1116,236,11,51,0,1,1
1117,246,11,63,1,0,0
1118,55,44,83,1,0,0
1119,7,26,7,0,0,0
1120,149,26,11,1,1,1
1121,178,38,29,0,1,1
1122,238,96,64,1,1,1
1123,183,70,36,1,0,1
1124,37,40,9,1,1,0
1125,269,34,91,0,0,0
1126,235,88,100,1,1,1
1127,22,14,24,0,0,1
1128,239,40,30,0,1,0
1129,221,16,97,1,1,0
1130,132,5,94,1,1,0
1131,25,83,93,1,1,0
1132,113,34,16,1,0,0
1133,118,67,77,1,1,1
1134,238,38,32,0,0,0
1135,273,74,37,1,0,1
1136,22,76,99,1,1,1
1137,32,17,57,1,0,0
1138,165,92,50,0,0,1
1139,252,63,80,0,0,1
1140,241,34,84,1,0,1
1141,282,80,61,1,1,1
1142,268,4,44,1,0,1
1143,180,52,39,1,0,0
1144,119,46,72,1,0,0
1145,199,53,64,0,1,0
1146,223,65,100,1,1,1
1147,136,57,42,1,1,1
1148,166,17,44,1,0,0
1149,259,29,93,1,0,0
1150,140,1,34,1,0,0
1151,300,84,5,0,0,0
1152,205,79,39,1,1,0
1153,295,77,3,1,1,0
1154,160,93,2,1,1,0
1155,5,99,66,0,1,1
1156,233,24,19,0,1,0
1157,153,79,40,1,0,0
1158,193,68,23,1,0,1
1159,234,41,64,1,0,1
1160,293,74,33,1,0,0
1161,148,11,38,1,1,0
1162,8,25,52,0,0,0
1163,250,23,100,1,0,0
1164,75,82,14,0,0,0
1165,67,13,16,0,1,1
1166,13,39,29,0,1,1
1167,127,29,99,0,0,1
1168,205,59,96,0,0,0
1169,255,1,69,1,0,0
1170,7,74,35,1,1,1
1171,218,86,28,0,1,0
1172,121,89,6,1,0,0
1173,231,23,21,0,0,1
1174,263,91,82,1,1,0
1175,20,28,93,1,0,0
1176,299,31,14,1,1,1
1177,96,85,35,0,1,0
1178,240,39,50,0,1,1
1179,278,82,43,1,0,0
1180,290,39,45,1,0,0
1181,76,16,30,1,0,1
1182,300,100,47,0,0,1
1183,177,27,30,1,0,1
1184,202,87,85,1,1,1
1185,138,57,94,1,0,0
1186,2,39,54,1,0,0
1187,131,28,75,1,1,0
1188,125,82,67,1,1,0
1189,172,77,63,1,1,1
1190,55,46,47,1,0,1
1191,281,40,84,0,0,1
1192,215,88,70,0,0,0
1193,114,73,95,0,1,0
1194,94,49,81,1,0,1
1195,88,86,28,1,0,1
1196,206,96,53,0,0,1
1197,185,22,12,1,0,1
1198,143,38,40,1,0,1
1199,104,67,17,0,0,1
1200,159,78,51,0,1,0
1201,97,44,72,0,0,0
1202,96,35,74,1,1,1
1203,70,25,17,1,0,0
1204,202,55,40,1,0,1
1205,11,87,42,1,1,0
1206,154,72,69,0,1,1
1207,261,71,0,0,1,1
1208,182,43,57,1,1,1
1209,20,40,2,1,0,1
1210,35,45,72,1,0,0
1211,35,76,2,1,1,1
1212,243,18,17,0,1,1
1213,107,34,1,0,0,1
1214,103,56,54,0,1,0
1215,159,10,80,1,1,0
1216,239,4,8,1,1,1
1217,116,51,56,0,0,1
1218,122,49,92,1,0,0
1219,194,11,30,0,0,1
1220,127,28,76,1,0,1
1221,74,14,48,0,1,0
1222,290,59,11,1,0,1
1223,223,82,10,1,1,1
1224,257,85,75,0,1,0
1225,51,55,80,0,0,1
1226,139,100,87,0,0,1
1227,88,94,42,0,1,1
1228,293,49,10,0,1,1
1229,178,7,100,1,1,1
1230,156,94,51,0,1,0
1231,33,20,67,1,1,1
1232,92,33,6,0,0,1
1233,132,52,85,1,1,1
1234,299,82,43,1,0,0
1235,200,86,56,0,1,0
1236,247,7,71,1,1,0
1237,195,78,21,0,0,0
1238,186,88,13,0,1,1
1239,236,27,18,0,0,1
1240,235,47,71,0,1,0
1241,290,14,47,0,0,0
1242,265,81,25,1,0,1
1243,206,94,69,1,1,0
1244,291,43,46,1,0,0
1245,8,39,33,0,1,1
1246,61,57,40,1,0,0
1247,255,34,77,0,0,0
1248,4,50,28,0,1,0
1249,221,74,68,1,1,1
1250,100,27,54,0,1,0
1251,43,28,44,1,0,0
1252,156,71,80,1,0,0
1253,79,48,54,1,0,0
1254,135,24,93,0,0,1
1255,70,15,24,0,0,1
1256,137,66,50,0,0,1
1257,137,11,77,0,1,0
1258,295,18,35,1,1,0
1259,239,63,78,1,1,0
1260,272,67,65,1,1,1
1261,7,42,26,1,1,1
1262,270,88,22,0,1,1
1263,53,85,80,0,0,0
1264,233,3,37,1,0,1
1265,109,26,14,1,1,0
1266,272,60,44,1,0,1
1267,57,7,13,1,0,0
1268,143,33,39,1,1,1
1269,81,99,59,0,0,1
1270,60,50,64,1,0,1
1271,161,75,60,0,1,1
1272,164,79,62,1,0,0
1273,225,99,77,0,1,0
1274,29,92,33,0,1,0
1275,83,21,34,0,0,0
1276,28,25,95,0,1,0
1277,259,15,1,1,1,1
1278,292,37,16,0,1,1
1279,63,32,38,1,0,1
1280,49,49,42,0,0,0
1281,170,96,23,1,1,1
1282,17,50,31,1,1,1
1283,148,9,78,0,0,0
1284,225,14,42,1,1,1
1285,116,94,60,1,1,0
1286,142,95,100,0,1,1
1287,27,62,64,1,0,0
1288,154,59,89,0,1,1
1289,99,24,74,1,1,1
1290,66,33,90,0,0,0
1291,268,64,57,0,0,0
1292,71,12,6,1,0,0
1293,229,46,66,1,0,1
1294,58,2,79,0,0,0
1295,124,76,53,1,0,0
1296,95,83,40,1,0,1
1297,268,36,16,1,1,1
1298,114,70,80,1,1,1
1299,180,50,78,0,0,0
1300,231,80,7,1,0,0
1301,17,87,84,0,1,1
1302,211,52,16,1,0,0
1303,47,74,19,0,1,1
1304,207,8,9,1,1,0
1305,218,14,25,1,0,0
1306,10,51,44,1,1,0
1307,142,65,41,0,1,1
1308,198,85,36,1,0,0
1309,221,42,24,0,1,0
1310,83,49,8,1,1,1
1311,296,9,96,1,0,1
1312,128,80,20,1,1,1
1313,95,75,59,1,0,1
1314,118,6,71,0,1,0
1315,110,85,46,1,1,1
1316,218,86,15,0,0,1
1317,229,77,96,1,0,1
1318,87,43,53,1,0,1
1319,130,78,100,1,0,0
1320,225,28,44,1,0,1
1321,248,70,10,1,1,0
1322,147,66,38,1,0,0
1323,143,39,83,0,1,0
1324,130,9,96,1,0,1
1325,126,96,38,0,0,1
1326,154,10,25,1,0,1
1327,251,74,95,0,0,1
1328,282,67,51,0,1,1
1329,80,87,75,1,0,0
1330,89,83,17,0,0,1
1331,110,9,5,1,0,0
1332,276,29,2,0,1,1
1333,295,45,62,1,0,0
1334,198,70,35,0,1,0
1335,118,1,87,0,1,0
1336,297,88,77,1,1,0
1337,53,84,42,1,0,1
1338,208,32,64,0,0,1
1339,71,5,1,0,1,0
1340,18,65,28,0,1,0
1341,225,80,78,1,1,1
1342,77,84,57,0,0,0
1343,262,18,22,0,0,1
1344,84,43,91,0,0,0
1345,33,80,83,1,1,0
1346,193,16,53,1,0,0
1347,118,76,68,0,1,1
1348,289,49,64,1,1,0
1349,3,96,75,1,1,1
1350,53,70,57,1,1,1
1351,267,59,3,1,1,0
1352,153,64,17,1,1,0
1353,52,25,1,1,0,1
1354,128,97,95,1,1,1
1355,206,55,62,0,1,0
1356,173,31,10,0,1,0
1357,267,58,100,1,1,1
1358,228,31,91,1,1,0
1359,150,58,15,1,0,1
1360,35,70,31,1,1,0
1361,290,4,59,1,0,0
1362,260,51,18,0,0,1
1363,266,71,32,0,1,0
1364,32,61,98,1,0,1
1365,73,32,40,1,1,0
1366,252,74,40,0,0,1
1367,288,63,2,1,1,1
1368,283,91,47,0,0,1
1369,278,56,48,0,1,1
1370,15,9,42,0,1,0
1371,187,75,43,1,1,1
1372,241,78,6,0,0,1
1373,138,22,69,1,0,0
1374,199,24,42,1,1,1
1375,139,80,12,1,0,1
1376,107,98,61,0,1,1
1377,10,18,86,0,0,0
1378,211,12,94,1,0,1
1379,287,29,63,1,0,0
1380,137,70,67,0,1,0
1381,44,32,3,0,1,0
1382,234,8,80,0,0,1
1383,218,98,66,1,1,0
1384,147,76,12,0,1,1
1385,182,92,13,0,1,1
1386,159,72,80,1,0,0
1387,294,2,62,1,0,0
1388,203,65,85,0,0,0
1389,210,49,54,0,1,1
1390,89,59,94,0,0,1
1391,51,8,93,0,0,0
1392,271,56,25,0,0,0
1393,254,67,90,1,0,1
1394,44,57,92,1,0,0
1395,137,1,76,1,1,0
1396,249,61,7,0,0,0
1397,123,90,72,1,1,1
1398,145,53,95,1,0,0
1399,131,21,6,0,0,1
1400,263,52,39,1,1,1
1401,142,77,59,1,0,1
1402,43,62,23,0,1,1
1403,89,1,7,0,0,0
1404,141,31,96,1,1,1
1405,285,92,16,0,0,1
1406,5,28,45,0,0,1
1407,138,63,86,1,1,0
1408,229,33,11,0,0,0
1409,1,34,5,0,0,0
1410,187,15,56,0,1,0
1411,19,67,49,1,0,0
1412,32,12,4,1,0,1
1413,163,66,95,1,0,1
1414,120,31,36,1,0,1
1415,62,83,51,1,0,1
1416,197,74,62,1,1,0
1417,155,46,0,0,0,1
1418,192,31,3,0,1,0
1419,123,75,83,1,0,0
1420,290,83,91,1,1,0
1421,223,84,24,0,1,1
1422,266,39,26,0,1,0
1423,244,72,18,1,1,0
1424,117,7,26,0,0,0
1425,108,76,39,0,0,0
1426,114,43,81,1,0,0
1427,21,5,89,0,0,1
1428,300,57,72,0,0,0
1429,158,89,28,1,0,1
1430,262,53,98,1,0,1
1431,138,42,70,1,0,0
1432,278,36,92,0,1,0
1433,204,65,78,0,0,1
1434,29,81,24,1,1,1
1435,75,35,40,0,0,1
1436,67,45,100,0,1,1
1437,285,13,0,1,1,1
1438,3,59,36,0,0,0
1439,269,65,77,1,0,1
1440,262,21,91,0,1,0
1441,199,66,62,1,0,1
1442,85,29,2,0,0,1
1443,42,26,23,1,0,1
1444,127,3,87,0,1,1
1445,162,1,24,1,0,0
1446,17,58,6,1,0,1
1447,108,3,16,1,1,0
1448,108,70,49,0,1,0
1449,91,19,30,0,1,0
1450,201,19,10,0,1,0
1451,166,57,94,1,1,1
1452,33,45,98,1,1,0
1453,12,74,53,1,1,0
1454,153,18,99,1,0,0
1455,148,99,82,1,1,0
1456,50,2,58,1,0,1
1457,70,74,16,1,1,1
1458,212,89,39,1,1,0
1459,28,27,46,0,0,0
1460,11,7,77,1,1,0
1461,137,51,16,1,0,0
1462,273,17,20,1,0,0
1463,239,8,14,1,1,0
1464,278,25,35,0,1,1
1465,254,91,44,0,0,1
1466,226,72,54,0,1,1
1467,11,13,23,0,0,0
1468,191,93,18,0,1,0
1469,60,96,47,1,1,1
1470,8,30,61,1,0,0
1471,272,78,69,1,1,1
1472,10,93,99,0,1,1
1473,157,78,30,0,1,1
1474,69,35,0,0,1,1
1475,175,78,82,0,1,0
1476,300,2,8,0,0,1
1477,298,94,74,0,0,0
1478,129,65,29,1,1,0
1479,220,38,0,1,0,0
1480,28,76,27,1,0,1
1481,74,24,49,0,0,1
1482,178,71,37,0,1,1
1483,225,76,85,1,0,0
1484,164,29,84,0,0,1
1485,149,45,14,1,0,1
1486,137,35,43,1,1,0
1487,129,77,81,1,0,0
1488,240,11,25,1,1,1
1489,274,61,25,0,1,0
1490,186,79,7,0,0,1
1491,142,43,75,0,1,0
1492,155,21,88,0,0,1
1493,290,23,45,0,0,0
1494,17,90,91,1,1,1
1495,263,17,51,1,0,1
1496,149,95,4,1,0,0
1497,57,90,21,1,0,0
1498,78,96,92,1,1,0
1499,117,87,37,0,1,0
1500,11,93,20,0,1,1
1501,293,19,68,0,1,1
1502,161,54,1,1,0,1
1503,100,27,66,1,1,0
1504,214,17,33,0,0,0
1505,295,37,80,1,1,0
1506,227,89,57,1,0,0
1507,35,45,5,0,1,1
1508,6,95,28,1,1,1
1509,72,49,43,0,1,1
1510,284,46,18,0,1,0
1511,115,83,31,1,1,1
1512,173,94,36,1,0,0
1513,146,82,94,1,1,1
1514,101,82,39,0,1,0
1515,281,88,21,1,0,1
1516,164,45,10,0,0,0
1517,241,31,33,1,0,0
1518,81,49,54,0,1,0
1519,65,79,95,1,1,0
1520,56,84,47,0,0,1
1521,150,63,14,0,0,0
1522,28,87,25,1,0,0
1523,285,41,30,1,1,1
1524,179,38,16,1,0,0
1525,225,36,16,1,0,0
1526,275,79,32,0,0,1
1527,60,32,93,1,0,1
1528,53,89,58,1,0,1
1529,163,2,39,1,0,0
1530,222,10,92,0,0,1
1531,96,40,88,1,1,0
1532,194,59,21,1,1,0
1533,34,30,57,0,0,1
1534,73,46,72,0,1,0
1535,151,46,54,1,0,1
1536,78,57,34,0,1,0
1537,151,100,19,1,1,0
1538,234,13,37,0,0,0
1539,69,54,70,0,0,0
1540,287,31,30,1,1,0
1541,46,11,15,0,0,0
1542,265,2,97,0,1,0
1543,187,45,53,0,0,0
1544,237,98,62,0,1,0
1545,278,7,55,1,1,1
1546,57,28,72,0,1,1
1547,80,65,70,1,1,0
1548,167,13,74,0,1,1
1549,244,77,39,0,0,1
1550,104,38,2,0,1,0
1551,164,34,8,0,0,1
1552,182,3,66,1,0,0
1553,103,22,3,1,0,0
1554,142,80,36,1,0,1
1555,16,22,14,0,0,0
1556,115,39,58,0,0,1
1557,222,42,56,0,0,1
1558,39,80,5,0,1,0
1559,243,74,70,0,0,1
1560,215,50,70,0,1,0
1561,66,30,57,0,0,0
1562,194,4,99,1,0,0
1563,135,6,49,0,1,0
1564,88,40,8,0,0,1
1565,259,14,25,1,0,1
1566,131,52,22,1,0,0
1567,291,50,0,0,0,0
1568,82,29,68,0,0,1
1569,250,17,57,1,0,1
1570,103,5,7,0,0,0
1571,203,71,41,0,0,0
1572,232,97,26,0,1,1
1573,157,16,6,1,1,1
1574,61,55,30,0,0,0
1575,217,27,70,1,0,0
1576,88,68,80,1,0,0
1577,193,96,57,1,0,0
1578,121,91,46,0,1,1
1579,281,45,26,0,1,0
1580,33,84,45,0,0,1
1581,207,74,83,1,0,0
1582,30,76,1,0,1,0
1583,21,78,15,1,0,1
1584,66,38,49,1,0,1
1585,86,58,7,1,1,1
1586,26,10,51,0,1,0
1587,180,48,8,1,1,1
1588,215,70,97,0,0,0
1589,60,33,1,1,1,1
1590,251,20,76,1,1,0
1591,73,28,96,1,1,0
1592,120,81,41,0,0,0
1593,46,40,8,1,1,1
1594,250,59,80,0,1,1
1595,96,93,37,0,0,1
1596,247,54,62,0,1,1
1597,15,77,8,0,1,0
1598,238,31,10,0,0,1
1599,154,85,34,0,0,0
1600,240,33,98,1,1,0
1601,179,76,35,0,0,1
1602,212,26,57,1,1,0
1603,113,76,87,0,0,0
1604,278,2,7,0,1,1
1605,142,68,26,0,1,0
1606,206,17,95,0,1,0
1607,63,86,35,1,0,1
1608,232,38,48,1,0,1
1609,250,27,21,0,1,1
1610,39,93,90,1,0,1
1611,188,68,56,1,0,0
1612,74,26,78,0,1,0
1613,117,59,31,0,0,1
1614,244,26,37,1,1,0
1615,264,62,22,0,1,0
1616,20,75,74,0,1,0
1617,44,29,99,1,1,0
1618,108,22,59,0,1,0
1619,57,90,71,0,0,0
1620,171,70,41,0,0,0
1621,100,38,86,0,1,0
1622,143,25,56,1,0,0
1623,81,15,8,1,1,0
1624,282,99,34,1,1,0
1625,29,30,85,0,0,0
1626,153,10,8,1,0,1
1627,166,43,91,1,1,1
1628,196,75,17,0,0,0
1629,99,38,9,0,0,1
1630,117,33,64,0,1,0
1631,144,15,31,0,0,0
1632,27,34,6,1,1,1
1633,257,53,75,0,1,0
1634,270,67,80,0,0,1
1635,196,22,94,0,0,1
1636,171,85,6,0,1,0
1637,166,70,70,0,1,0
1638,298,36,59,1,0,0
1639,110,78,63,1,1,1
1640,115,41,75,1,0,1
1641,197,80,41,0,0,1
1642,232,29,45,0,0,1
1643,299,72,50,0,1,1
1644,191,9,34,1,1,1
1645,86,1,51,1,0,1
1646,156,96,47,0,1,1
1647,91,62,97,0,1,0
1648,154,44,23,1,1,0
1649,219,47,83,1,0,0
1650,277,39,34,1,0,1
1651,160,45,50,1,0,0
1652,152,13,92,0,1,0
1653,1,41,81,1,1,0
1654,285,48,23,0,0,0
1655,3,86,16,1,0,1
1656,223,84,66,1,1,0
1657,270,46,3,1,1,0
1658,179,95,3,0,0,0
1659,214,93,96,1,0,1
1660,269,70,12,0,0,1
1661,44,50,75,0,0,1
1662,155,92,84,0,1,0
1663,20,56,10,0,0,0
1664,136,86,60,1,1,1
1665,146,82,35,1,0,0
1666,100,78,35,1,1,0
1667,245,7,50,1,0,1
1668,192,75,75,0,1,1
1669,215,90,55,1,0,1
1670,170,69,81,1,1,1
1671,136,50,67,1,1,0
1672,91,5,98,1,0,0
1673,293,99,82,1,0,1
1674,232,90,3,1,1,0
1675,229,52,41,0,1,1
1676,16,18,37,0,1,1
1677,63,48,51,0,0,1
1678,113,99,77,1,0,1
1679,19,33,50,0,1,0
1680,102,22,25,0,1,0
1681,107,39,50,1,0,1
1682,71,35,45,0,0,0
1683,48,74,34,1,0,1
1684,191,21,11,1,1,0
1685,34,7,85,1,1,0
1686,168,49,91,1,0,1
1687,258,13,47,0,1,0
1688,21,99,11,1,1,1
1689,44,97,51,0,1,1
1690,88,97,11,1,1,0
1691,78,31,18,1,0,1
1692,82,37,96,1,1,0
1693,280,64,68,0,0,0
1694,94,72,32,0,0,1
1695,77,80,80,1,0,1
1696,100,27,29,1,1,1
1697,244,18,67,0,0,1
1698,152,28,53,0,0,0
1699,115,70,14,1,1,1
1700,191,53,22,1,1,0
1701,54,43,35,1,0,1
1702,102,66,86,1,0,1
1703,174,97,29,0,0,1
1704,232,90,43,1,0,1
1705,68,93,67,0,0,1
1706,97,75,100,0,0,0
1707,196,9,12,0,1,1
1708,150,7,59,1,1,0
1709,147,36,57,1,0,0
1710,148,47,49,1,0,0
1711,174,96,96,1,1,1
1712,233,48,41,1,0,1
1713,207,79,30,1,1,0
1714,15,72,11,1,0,0
1715,4,67,21,0,0,0
1716,89,79,51,0,0,0
1717,81,83,34,0,1,0
1718,219,50,2,0,1,1
1719,22,70,43,1,1,0
1720,55,47,46,0,0,1
1721,25,71,58,0,0,0
1722,209,97,45,1,0,1
1723,110,63,77,1,1,0
1724,82,62,9,1,1,1
1725,119,41,29,1,1,0
1726,143,4,79,0,1,0
1727,96,59,85,1,0,1
1728,153,64,70,1,0,1
1729,143,27,1,0,1,0
1730,230,18,24,1,0,0
1731,135,95,90,0,0,1
1732,254,87,84,1,1,1
1733,55,47,86,0,0,1
1734,234,91,40,0,0,1
1735,119,9,96,0,1,0
1736,64,80,90,1,0,0
1737,28,30,6,0,1,1
1738,193,96,22,0,0,1
1739,255,55,37,1,1,1
1740,16,53,34,1,0,0
1741,127,57,59,0,0,0
1742,162,74,76,0,1,1
1743,197,54,55,1,0,0
1744,165,97,59,0,0,1
1745,212,6,38,1,1,1
1746,53,81,77,1,1,1
1747,288,42,6,0,0,0
1748,18,36,60,0,1,1
1749,68,94,76,1,0,1
1750,161,98,85,0,1,0
1751,255,36,40,0,0,0
1752,131,92,60,1,0,0
1753,116,36,93,1,0,1
1754,65,85,62,1,0,0
1755,160,32,90,1,1,0
1756,77,1,65,0,1,1
1757,259,67,68,0,0,0
1758,300,85,26,0,1,1
1759,119,6,15,1,1,1
1760,13,67,34,1,0,0
1761,289,3,53,0,0,0
1762,173,53,28,1,1,0
1763,184,76,98,1,0,0
1764,75,52,40,1,0,1
1765,213,76,14,1,1,0
1766,291,43,29,1,1,0
1767,293,25,22,0,1,0
1768,85,24,38,0,0,1
1769,260,51,78,1,0,0
1770,139,64,69,0,1,1
1771,193,98,77,0,1,1
1772,295,66,92,0,0,0
1773,249,62,66,1,0,0
1774,203,51,48,1,1,1
1775,251,84,74,1,1,0
1776,129,29,14,1,0,1
1777,121,51,81,0,0,1
1778,117,73,83,0,1,1
1779,296,66,50,1,1,1
1780,27,98,10,1,0,1
1781,54,50,71,1,0,0
1782,264,100,5,1,0,0
1783,21,7,39,1,1,0
1784,248,70,1,0,0,1
1785,138,55,20,1,0,0
1786,213,94,13,1,1,1
1787,254,31,26,1,0,0
1788,23,69,59,1,1,1
1789,7,9,87,1,0,1
1790,99,41,34,0,1,0
1791,33,25,71,1,1,0
1792,58,18,67,0,0,1
1793,179,63,75,1,1,0
1794,50,99,18,0,1,1
1795,176,93,70,0,0,0
1796,154,14,93,1,1,1
1797,60,28,51,1,1,0
1798,191,33,83,0,1,0
1799,213,23,52,0,1,0
1800,134,15,97,0,1,1
1801,148,9,66,1,0,0
1802,93,55,80,0,1,1
1803,121,2,78,1,0,1
1804,243,29,43,1,0,0
1805,181,14,52,0,0,1
1806,197,34,62,1,1,1
1807,46,71,56,1,0,1
1808,213,28,91,1,0,0
1809,122,15,64,0,1,1
1810,65,41,85,0,1,1
1811,15,25,39,0,1,1
1812,147,75,92,0,0,0
1813,300,19,24,1,0,0
1814,15,4,32,1,0,1
1815,203,37,37,0,1,1
1816,57,16,3,1,1,0
1817,56,79,26,0,0,0
1818,143,55,5,0,1,0
1819,129,30,69,0,0,1
1820,194,62,20,1,0,0
1821,226,15,1,0,0,0
1822,200,44,94,0,0,1
1823,283,44,26,1,0,0
1824,272,14,76,1,1,1
1825,284,63,61,1,1,0
1826,130,14,57,0,1,1
1827,18,92,33,0,1,1
1828,25,1,22,0,0,0
1829,14,100,73,1,0,0
1830,159,93,88,0,1,1
1831,44,27,30,0,0,1
1832,193,12,24,0,0,0
1833,196,43,61,1,1,1
1834,246,81,84,1,0,1
1835,193,42,80,1,1,1
1836,44,89,92,0,1,1
1837,179,85,83,1,1,1
1838,95,50,44,1,0,0
1839,112,46,13,1,1,1
1840,126,91,62,0,1,0
1841,37,11,27,1,0,1
1842,9,46,13,1,1,1
1843,67,77,2,1,1,1
1844,254,69,63,0,1,1
1845,273,74,66,1,1,1
1846,211,34,53,0,1,0
1847,85,37,81,1,0,0
1848,23,12,80,0,1,0
1849,240,58,37,1,0,1
1850,18,81,90,1,1,0
1851,39,80,56,1,0,1
1852,26,31,95,0,1,1
1853,109,92,15,0,1,0
1854,287,33,61,0,1,1
1855,23,31,25,1,0,0
1856,260,79,38,1,1,1
1857,282,77,63,0,1,0
1858,119,89,1,1,0,0
1859,185,72,82,1,1,1
1860,116,16,36,0,0,0
1861,64,10,70,0,1,0
1862,267,16,65,0,0,0
1863,164,43,5,1,1,0
1864,286,60,63,1,1,1
1865,202,94,59,1,0,1
1866,209,93,46,0,0,1
1867,145,11,65,0,1,1
1868,68,76,70,0,1,1
1869,33,55,51,0,0,1
1870,103,4,21,0,1,1
1871,170,22,39,1,0,1
1872,167,90,5,0,1,0
1873,228,76,72,0,0,1
1874,120,34,95,0,1,1
1875,191,98,55,1,1,1
1876,221,51,93,0,1,0
1877,54,92,29,0,0,1
1878,30,76,49,0,1,0
1879,105,67,49,1,1,0
1880,228,23,58,0,1,1
1881,148,88,27,1,0,0
1882,239,29,2,0,0,1
1883,74,68,62,0,1,0
1884,172,63,32,1,1,1
1885,241,11,13,0,0,0
1886,267,93,89,1,0,0
1887,214,86,3,1,1,1
1888,19,7,48,0,1,1
1889,130,100,32,0,0,0
1890,283,43,72,0,0,0
1891,177,34,4,1,0,1
1892,186,60,71,1,0,1
1893,173,65,6,1,1,0
1894,49,9,30,1,1,0
1895,145,77,61,0,1,0
1896,269,11,13,1,0,0
1897,121,54,7,0,1,1
1898,198,63,22,1,1,0
1899,59,57,4,1,0,1
1900,245,53,28,0,0,0
1901,43,9,7,0,1,1
1902,278,99,35,1,0,0
1903,231,77,65,1,0,1
1904,65,46,93,0,0,0
1905,131,17,67,0,1,0
1906,114,64,4,1,0,0
1907,81,38,6,1,1,0
1908,24,93,87,1,0,0
1909,176,98,94,1,0,1
1910,86,77,26,1,0,0
1911,162,94,8,0,0,1
1912,71,22,54,1,1,0
1913,285,73,31,1,1,1
1914,247,31,13,1,0,0
1915,248,29,1,1,1,0
1916,14,50,81,1,1,1
1917,236,82,68,0,0,1
1918,201,77,54,0,1,1
1919,23,94,67,0,1,0
1920,213,3,50,0,0,0
1921,77,48,6,0,0,0
1922,197,25,40,1,0,1
1923,90,18,12,0,0,0
