reviewId,userId,trainingId,organisationScore,communicationMarks,hardWorkingMarks,disciplineMarks,performanceScore
869,296,26,81,0,0,0,0
870,234,98,57,0,1,1,2
871,235,38,12,1,1,0,2
872,81,34,76,0,0,0,0
873,256,32,7,0,0,0,0
874,260,52,2,1,0,0,1
875,204,49,94,0,0,1,1
876,133,42,52,1,1,1,3
877,54,26,27,1,0,1,2
878,145,29,81,0,0,0,0
879,10,10,78,1,1,1,3
880,109,82,63,0,0,0,0
881,142,46,28,0,1,0,1
882,211,73,8,0,1,0,1
883,134,28,43,1,1,0,2
884,32,100,15,1,1,1,3
885,236,69,18,1,1,0,2
886,63,57,47,0,1,1,2
887,274,30,23,1,1,1,3
888,231,61,0,1,0,1,2
889,97,49,64,1,1,1,3
890,70,60,12,0,0,0,0
891,37,95,48,1,1,1,3
892,33,43,15,1,0,1,2
893,86,54,77,1,1,1,3
894,14,30,50,0,1,0,1
895,14,3,3,0,1,0,1
896,192,74,67,1,0,0,1
897,257,60,12,0,0,0,0
898,112,57,99,1,1,1,3
899,37,92,77,1,0,0,1
900,207,52,98,0,1,0,1
901,53,30,9,0,0,0,0
902,29,93,21,1,0,0,1
903,189,29,39,1,0,0,1
904,1,2,26,0,1,1,2
905,41,94,74,1,1,0,2
906,169,5,63,0,1,0,1
907,207,11,15,0,0,1,1
908,150,11,88,0,1,1,2
909,242,18,65,0,1,1,2
910,22,36,96,1,0,0,1
911,278,27,77,0,0,1,1
912,174,83,24,1,0,1,2
913,229,10,31,1,1,1,3
914,13,26,68,0,0,0,0
915,223,12,55,0,0,1,1
916,201,67,1,0,1,0,1
917,278,12,59,0,1,0,1
918,47,12,59,1,0,0,1
919,80,42,55,0,0,1,1
920,206,81,31,1,1,1,3
921,124,69,49,0,0,1,1
922,179,86,7,1,0,1,2
923,21,13,49,0,0,0,0
924,103,18,17,0,1,1,2
925,296,35,7,0,0,1,1
926,18,29,30,0,0,1,1
927,262,75,26,0,1,0,1
928,243,94,73,0,1,1,2
929,137,56,91,0,0,1,1
930,273,17,71,1,0,0,1
931,163,10,91,0,1,1,2
932,2,3,70,0,1,1,2
933,79,27,40,0,0,0,0
934,183,16,27,0,1,0,1
935,24,33,0,0,1,0,1
936,196,77,39,0,1,1,2
937,132,58,10,1,0,0,1
938,237,54,100,1,1,1,3
939,27,51,18,0,1,0,1
940,178,77,76,0,0,1,1
941,137,2,43,0,1,0,1
942,205,53,48,1,1,1,3
943,213,66,46,1,0,1,2
944,118,97,29,0,1,0,1
945,168,15,2,1,1,1,3
946,78,81,18,1,0,0,1
947,278,80,11,0,0,0,0
948,217,100,45,1,0,0,1
949,154,58,74,1,0,0,1
950,42,88,22,0,1,1,2
951,140,64,69,1,0,1,2
952,67,87,22,1,1,1,3
953,101,4,37,1,0,1,2
954,132,99,29,1,0,0,1
955,263,41,21,1,1,0,2
956,136,49,19,1,1,0,2
957,9,91,25,1,0,1,2
958,215,15,56,0,1,0,1
959,227,87,27,1,1,1,3
960,205,72,48,0,1,1,2
961,103,22,45,1,1,0,2
962,25,38,56,1,0,0,1
963,70,64,92,1,0,0,1
964,112,77,62,0,0,1,1
965,7,8,81,0,1,0,1
966,186,74,86,0,0,0,0
967,260,93,75,1,1,0,2
968,33,37,80,0,1,1,2
969,178,1,38,1,1,1,3
970,4,51,15,0,0,0,0
971,253,31,40,1,0,0,1
972,207,42,29,0,1,1,2
973,167,43,35,1,1,1,3
974,3,88,87,0,0,0,0
975,221,21,97,0,1,1,2
976,34,89,15,1,0,0,1
977,101,74,73,1,1,1,3
978,243,85,32,0,0,0,0
979,25,36,0,1,0,0,1
980,197,21,10,1,0,1,2
981,21,15,16,0,0,0,0
982,246,69,87,0,0,0,0
983,140,93,6,1,1,1,3
984,253,81,88,1,1,0,2
985,286,92,24,0,1,1,2
986,130,48,4,1,1,1,3
987,253,89,28,0,1,0,1
988,27,76,9,1,0,0,1
989,52,98,74,0,1,0,1
990,108,89,11,1,0,0,1
991,268,31,82,0,1,1,2
992,86,31,64,1,1,0,2
993,289,35,57,0,0,1,1
994,280,42,64,1,1,0,2
995,129,25,83,1,1,1,3
996,80,7,85,1,0,0,1
997,240,14,5,1,1,1,3
998,137,28,8,1,1,0,2
999,104,58,26,1,0,1,2
1000,66,85,88,1,0,0,1
1001,1,71,42,1,1,0,2
1002,251,61,26,1,1,1,3
1003,40,28,22,1,1,0,2
1004,271,80,10,1,1,1,3
1005,300,21,48,0,0,0,0
1006,238,41,72,0,1,0,1
1007,262,11,83,1,1,0,2
1008,156,14,8,0,0,1,1
1009,119,7,15,1,1,0,2
1010,272,18,29,1,1,0,2
1011,278,21,42,0,0,0,0
1012,176,35,25,1,0,1,2
1013,267,5,9,0,1,0,1
1014,75,95,6,1,1,1,3
1015,239,19,26,0,1,0,1
1016,273,68,52,1,1,0,2
1017,182,99,23,1,1,0,2
1018,84,26,95,0,0,1,1
1019,296,14,26,1,1,0,2
1020,206,75,89,1,1,1,3
1021,201,83,35,1,0,1,2
1022,193,99,62,0,0,0,0
1023,230,100,62,0,1,0,1
1024,211,99,37,1,1,0,2
1025,8,22,21,0,0,0,0
1026,92,39,61,1,1,0,2
1027,59,47,4,0,0,1,1
1028,146,74,47,0,1,1,2
1029,205,5,21,1,1,0,2
1030,244,70,3,0,0,0,0
1031,133,80,63,1,1,1,3
1032,80,64,26,0,0,1,1
1033,25,71,52,0,1,1,2
1034,202,86,24,1,0,0,1
1035,91,3,48,1,1,1,3
1036,61,10,28,1,0,1,2
1037,178,13,10,1,1,0,2
1038,117,70,29,1,0,0,1
1039,58,35,54,1,1,1,3
1040,282,36,18,0,1,1,2
1041,146,36,17,0,1,1,2
1042,227,64,55,0,1,1,2
1043,182,89,9,0,1,0,1
1044,299,44,99,0,1,1,2
1045,279,23,64,1,0,1,2
1046,181,89,95,1,0,0,1
1047,243,87,47,0,1,1,2
1048,196,85,22,1,0,1,2
1049,222,6,7,0,0,0,0
1050,208,91,98,0,1,0,1
1051,166,24,10,1,1,1,3
1052,259,89,33,0,1,1,2
1053,299,95,99,0,1,1,2
1054,34,95,70,1,0,1,2
1055,149,69,92,1,1,0,2
1056,74,75,89,1,0,0,1
1057,203,94,9,1,1,0,2
1058,107,77,79,0,0,1,1
1059,266,5,34,1,1,1,3
1060,127,41,71,1,1,1,3
1061,58,32,91,1,1,0,2
1062,111,9,8,1,1,0,2
1063,104,6,98,0,0,0,0
1064,72,80,58,1,1,0,2
1065,273,85,62,1,0,1,2
1066,55,59,47,1,0,1,2
1067,102,14,0,1,0,0,1
1068,47,38,99,1,1,1,3
1069,218,7,4,1,1,0,2
1070,261,19,7,1,1,1,3
1071,289,34,48,0,1,1,2
1072,290,40,15,0,0,0,0
1073,48,26,39,1,0,0,1
1074,175,96,79,1,1,0,2
1075,2,61,23,1,0,1,2
1076,133,71,74,1,1,0,2
1077,257,36,6,0,0,0,0
1078,204,37,29,1,1,1,3
1079,269,33,47,1,0,0,1
1080,77,11,97,0,0,0,0
1081,25,95,29,0,0,1,1
1082,271,85,78,1,0,1,2
1083,53,52,4,1,0,1,2
1084,21,69,39,0,1,0,1
1085,194,55,7,0,1,0,1
1086,226,9,91,1,0,1,2
1087,34,66,41,0,1,1,2
1088,257,34,62,1,0,0,1
1089,116,56,67,0,0,1,1
1090,109,44,18,0,0,1,1
1091,239,100,17,0,0,0,0
1092,33,46,47,1,1,1,3
1093,123,22,34,0,1,1,2
1094,130,61,32,0,1,1,2
1095,262,57,85,0,0,0,0
1096,99,5,20,0,1,0,1
1097,95,35,41,1,0,0,1
1098,137,16,93,1,0,1,2
1099,288,1,90,1,1,0,2
1100,171,24,21,1,1,0,2
1101,186,43,100,0,0,1,1
1102,94,52,29,1,0,0,1
1103,58,22,36,1,1,0,2
1104,173,42,15,1,0,0,1
1105,29,45,41,0,0,0,0
1106,282,33,33,0,1,1,2
1107,30,95,51,1,0,0,1
1108,149,38,93,0,1,0,1
1109,281,72,18,1,0,1,2
1110,147,74,60,0,1,1,2
1111,206,32,32,0,1,0,1
1112,213,61,90,1,1,0,2
1113,133,65,86,0,1,0,1
1114,255,66,61,0,0,0,0
1115,95,86,35,1,0,0,1
1116,236,11,51,0,1,1,2
1117,246,11,63,1,0,0,1
1118,55,44,83,1,0,0,1
1119,7,26,7,0,0,0,0
1120,149,26,11,1,1,1,3
1121,178,38,29,0,1,1,2
1122,238,96,64,1,1,1,3
1123,183,70,36,1,0,1,2
1124,37,40,9,1,1,0,2
1125,269,34,91,0,0,0,0
1126,235,88,100,1,1,1,3
1127,22,14,24,0,0,1,1
1128,239,40,30,0,1,0,1
1129,221,16,97,1,1,0,2
1130,132,5,94,1,1,0,2
1131,25,83,93,1,1,0,2
1132,113,34,16,1,0,0,1
1133,118,67,77,1,1,1,3
1134,238,38,32,0,0,0,0
1135,273,74,37,1,0,1,2
1136,22,76,99,1,1,1,3
1137,32,17,57,1,0,0,1
1138,165,92,50,0,0,1,1
1139,252,63,80,0,0,1,1
1140,241,34,84,1,0,1,2
1141,282,80,61,1,1,1,3
1142,268,4,44,1,0,1,2
1143,180,52,39,1,0,0,1
1144,119,46,72,1,0,0,1
1145,199,53,64,0,1,0,1
1146,223,65,100,1,1,1,3
1147,136,57,42,1,1,1,3
1148,166,17,44,1,0,0,1
1149,259,29,93,1,0,0,1
1150,140,1,34,1,0,0,1
1151,300,84,5,0,0,0,0
1152,205,79,39,1,1,0,2
1153,295,77,3,1,1,0,2
1154,160,93,2,1,1,0,2
1155,5,99,66,0,1,1,2
1156,233,24,19,0,1,0,1
1157,153,79,40,1,0,0,1
1158,193,68,23,1,0,1,2
1159,234,41,64,1,0,1,2
1160,293,74,33,1,0,0,1
1161,148,11,38,1,1,0,2
1162,8,25,52,0,0,0,0
1163,250,23,100,1,0,0,1
1164,75,82,14,0,0,0,0
1165,67,13,16,0,1,1,2
1166,13,39,29,0,1,1,2
1167,127,29,99,0,0,1,1
1168,205,59,96,0,0,0,0
1169,255,1,69,1,0,0,1
1170,7,74,35,1,1,1,3
1171,218,86,28,0,1,0,1
1172,121,89,6,1,0,0,1
1173,231,23,21,0,0,1,1
1174,263,91,82,1,1,0,2
1175,20,28,93,1,0,0,1
1176,299,31,14,1,1,1,3
1177,96,85,35,0,1,0,1
1178,240,39,50,0,1,1,2
1179,278,82,43,1,0,0,1
1180,290,39,45,1,0,0,1
1181,76,16,30,1,0,1,2
1182,300,100,47,0,0,1,1
1183,177,27,30,1,0,1,2
1184,202,87,85,1,1,1,3
1185,138,57,94,1,0,0,1
1186,2,39,54,1,0,0,1
1187,131,28,75,1,1,0,2
1188,125,82,67,1,1,0,2
1189,172,77,63,1,1,1,3
1190,55,46,47,1,0,1,2
1191,281,40,84,0,0,1,1
1192,215,88,70,0,0,0,0
1193,114,73,95,0,1,0,1
1194,94,49,81,1,0,1,2
1195,88,86,28,1,0,1,2
1196,206,96,53,0,0,1,1
1197,185,22,12,1,0,1,2
1198,143,38,40,1,0,1,2
1199,104,67,17,0,0,1,1
1200,159,78,51,0,1,0,1
1201,97,44,72,0,0,0,0
1202,96,35,74,1,1,1,3
1203,70,25,17,1,0,0,1
1204,202,55,40,1,0,1,2
1205,11,87,42,1,1,0,2
1206,154,72,69,0,1,1,2
1207,261,71,0,0,1,1,2
1208,182,43,57,1,1,1,3
1209,20,40,2,1,0,1,2
1210,35,45,72,1,0,0,1
1211,35,76,2,1,1,1,3
1212,243,18,17,0,1,1,2
1213,107,34,1,0,0,1,1
1214,103,56,54,0,1,0,1
1215,159,10,80,1,1,0,2
1216,239,4,8,1,1,1,3
1217,116,51,56,0,0,1,1
1218,122,49,92,1,0,0,1
1219,194,11,30,0,0,1,1
1220,127,28,76,1,0,1,2
1221,74,14,48,0,1,0,1
1222,290,59,11,1,0,1,2
1223,223,82,10,1,1,1,3
1224,257,85,75,0,1,0,1
1225,51,55,80,0,0,1,1
1226,139,100,87,0,0,1,1
1227,88,94,42,0,1,1,2
1228,293,49,10,0,1,1,2
1229,178,7,100,1,1,1,3
1230,156,94,51,0,1,0,1
1231,33,20,67,1,1,1,3
1232,92,33,6,0,0,1,1
1233,132,52,85,1,1,1,3
1234,299,82,43,1,0,0,1
1235,200,86,56,0,1,0,1
1236,247,7,71,1,1,0,2
1237,195,78,21,0,0,0,0
1238,186,88,13,0,1,1,2
1239,236,27,18,0,0,1,1
1240,235,47,71,0,1,0,1
1241,290,14,47,0,0,0,0
1242,265,81,25,1,0,1,2
1243,206,94,69,1,1,0,2
1244,291,43,46,1,0,0,1
1245,8,39,33,0,1,1,2
1246,61,57,40,1,0,0,1
1247,255,34,77,0,0,0,0
1248,4,50,28,0,1,0,1
1249,221,74,68,1,1,1,3
1250,100,27,54,0,1,0,1
1251,43,28,44,1,0,0,1
1252,156,71,80,1,0,0,1
1253,79,48,54,1,0,0,1
1254,135,24,93,0,0,1,1
1255,70,15,24,0,0,1,1
1256,137,66,50,0,0,1,1
1257,137,11,77,0,1,0,1
1258,295,18,35,1,1,0,2
1259,239,63,78,1,1,0,2
1260,272,67,65,1,1,1,3
1261,7,42,26,1,1,1,3
1262,270,88,22,0,1,1,2
1263,53,85,80,0,0,0,0
1264,233,3,37,1,0,1,2
1265,109,26,14,1,1,0,2
1266,272,60,44,1,0,1,2
1267,57,7,13,1,0,0,1
1268,143,33,39,1,1,1,3
1269,81,99,59,0,0,1,1
1270,60,50,64,1,0,1,2
1271,161,75,60,0,1,1,2
1272,164,79,62,1,0,0,1
1273,225,99,77,0,1,0,1
1274,29,92,33,0,1,0,1
1275,83,21,34,0,0,0,0
1276,28,25,95,0,1,0,1
1277,259,15,1,1,1,1,3
1278,292,37,16,0,1,1,2
1279,63,32,38,1,0,1,2
1280,49,49,42,0,0,0,0
1281,170,96,23,1,1,1,3
1282,17,50,31,1,1,1,3
1283,148,9,78,0,0,0,0
1284,225,14,42,1,1,1,3
1285,116,94,60,1,1,0,2
1286,142,95,100,0,1,1,2
1287,27,62,64,1,0,0,1
1288,154,59,89,0,1,1,2
1289,99,24,74,1,1,1,3
1290,66,33,90,0,0,0,0
1291,268,64,57,0,0,0,0
1292,71,12,6,1,0,0,1
1293,229,46,66,1,0,1,2
1294,58,2,79,0,0,0,0
1295,124,76,53,1,0,0,1
1296,95,83,40,1,0,1,2
1297,268,36,16,1,1,1,3
1298,114,70,80,1,1,1,3
1299,180,50,78,0,0,0,0
1300,231,80,7,1,0,0,1
1301,17,87,84,0,1,1,2
1302,211,52,16,1,0,0,1
1303,47,74,19,0,1,1,2
1304,207,8,9,1,1,0,2
1305,218,14,25,1,0,0,1
1306,10,51,44,1,1,0,2
1307,142,65,41,0,1,1,2
1308,198,85,36,1,0,0,1
1309,221,42,24,0,1,0,1
1310,83,49,8,1,1,1,3
1311,296,9,96,1,0,1,2
1312,128,80,20,1,1,1,3
1313,95,75,59,1,0,1,2
1314,118,6,71,0,1,0,1
1315,110,85,46,1,1,1,3
1316,218,86,15,0,0,1,1
1317,229,77,96,1,0,1,2
1318,87,43,53,1,0,1,2
1319,130,78,100,1,0,0,1
1320,225,28,44,1,0,1,2
1321,248,70,10,1,1,0,2
1322,147,66,38,1,0,0,1
1323,143,39,83,0,1,0,1
1324,130,9,96,1,0,1,2
1325,126,96,38,0,0,1,1
1326,154,10,25,1,0,1,2
1327,251,74,95,0,0,1,1
1328,282,67,51,0,1,1,2
1329,80,87,75,1,0,0,1
1330,89,83,17,0,0,1,1
1331,110,9,5,1,0,0,1
1332,276,29,2,0,1,1,2
1333,295,45,62,1,0,0,1
1334,198,70,35,0,1,0,1
1335,118,1,87,0,1,0,1
1336,297,88,77,1,1,0,2
1337,53,84,42,1,0,1,2
1338,208,32,64,0,0,1,1
1339,71,5,1,0,1,0,1
1340,18,65,28,0,1,0,1
1341,225,80,78,1,1,1,3
1342,77,84,57,0,0,0,0
1343,262,18,22,0,0,1,1
1344,84,43,91,0,0,0,0
1345,33,80,83,1,1,0,2
1346,193,16,53,1,0,0,1
1347,118,76,68,0,1,1,2
1348,289,49,64,1,1,0,2
1349,3,96,75,1,1,1,3
1350,53,70,57,1,1,1,3
1351,267,59,3,1,1,0,2
1352,153,64,17,1,1,0,2
1353,52,25,1,1,0,1,2
1354,128,97,95,1,1,1,3
1355,206,55,62,0,1,0,1
1356,173,31,10,0,1,0,1
1357,267,58,100,1,1,1,3
1358,228,31,91,1,1,0,2
1359,150,58,15,1,0,1,2
1360,35,70,31,1,1,0,2
1361,290,4,59,1,0,0,1
1362,260,51,18,0,0,1,1
1363,266,71,32,0,1,0,1
1364,32,61,98,1,0,1,2
1365,73,32,40,1,1,0,2
1366,252,74,40,0,0,1,1
1367,288,63,2,1,1,1,3
1368,283,91,47,0,0,1,1
1369,278,56,48,0,1,1,2
1370,15,9,42,0,1,0,1
1371,187,75,43,1,1,1,3
1372,241,78,6,0,0,1,1
1373,138,22,69,1,0,0,1
1374,199,24,42,1,1,1,3
1375,139,80,12,1,0,1,2
1376,107,98,61,0,1,1,2
1377,10,18,86,0,0,0,0
1378,211,12,94,1,0,1,2
1379,287,29,63,1,0,0,1
1380,137,70,67,0,1,0,1
1381,44,32,3,0,1,0,1
1382,234,8,80,0,0,1,1
1383,218,98,66,1,1,0,2
1384,147,76,12,0,1,1,2
1385,182,92,13,0,1,1,2
1386,159,72,80,1,0,0,1
1387,294,2,62,1,0,0,1
1388,203,65,85,0,0,0,0
1389,210,49,54,0,1,1,2
1390,89,59,94,0,0,1,1
1391,51,8,93,0,0,0,0
1392,271,56,25,0,0,0,0
1393,254,67,90,1,0,1,2
1394,44,57,92,1,0,0,1
1395,137,1,76,1,1,0,2
1396,249,61,7,0,0,0,0
1397,123,90,72,1,1,1,3
1398,145,53,95,1,0,0,1
1399,131,21,6,0,0,1,1
1400,263,52,39,1,1,1,3
1401,142,77,59,1,0,1,2
1402,43,62,23,0,1,1,2
1403,89,1,7,0,0,0,0
1404,141,31,96,1,1,1,3
1405,285,92,16,0,0,1,1
1406,5,28,45,0,0,1,1
1407,138,63,86,1,1,0,2
1408,229,33,11,0,0,0,0
1409,1,34,5,0,0,0,0
1410,187,15,56,0,1,0,1
1411,19,67,49,1,0,0,1
1412,32,12,4,1,0,1,2
1413,163,66,95,1,0,1,2
1414,120,31,36,1,0,1,2
1415,62,83,51,1,0,1,2
1416,197,74,62,1,1,0,2
1417,155,46,0,0,0,1,1
1418,192,31,3,0,1,0,1
1419,123,75,83,1,0,0,1
1420,290,83,91,1,1,0,2
1421,223,84,24,0,1,1,2
1422,266,39,26,0,1,0,1
1423,244,72,18,1,1,0,2
1424,117,7,26,0,0,0,0
1425,108,76,39,0,0,0,0
1426,114,43,81,1,0,0,1
1427,21,5,89,0,0,1,1
1428,300,57,72,0,0,0,0
1429,158,89,28,1,0,1,2
1430,262,53,98,1,0,1,2
1431,138,42,70,1,0,0,1
1432,278,36,92,0,1,0,1
1433,204,65,78,0,0,1,1
1434,29,81,24,1,1,1,3
1435,75,35,40,0,0,1,1
1436,67,45,100,0,1,1,2
1437,285,13,0,1,1,1,3
1438,3,59,36,0,0,0,0
1439,269,65,77,1,0,1,2
1440,262,21,91,0,1,0,1
1441,199,66,62,1,0,1,2
1442,85,29,2,0,0,1,1
1443,42,26,23,1,0,1,2
1444,127,3,87,0,1,1,2
1445,162,1,24,1,0,0,1
1446,17,58,6,1,0,1,2
1447,108,3,16,1,1,0,2
1448,108,70,49,0,1,0,1
1449,91,19,30,0,1,0,1
1450,201,19,10,0,1,0,1
1451,166,57,94,1,1,1,3
1452,33,45,98,1,1,0,2
1453,12,74,53,1,1,0,2
1454,153,18,99,1,0,0,1
1455,148,99,82,1,1,0,2
1456,50,2,58,1,0,1,2
1457,70,74,16,1,1,1,3
1458,212,89,39,1,1,0,2
1459,28,27,46,0,0,0,0
1460,11,7,77,1,1,0,2
1461,137,51,16,1,0,0,1
1462,273,17,20,1,0,0,1
1463,239,8,14,1,1,0,2
1464,278,25,35,0,1,1,2
1465,254,91,44,0,0,1,1
1466,226,72,54,0,1,1,2
1467,11,13,23,0,0,0,0
1468,191,93,18,0,1,0,1
1469,60,96,47,1,1,1,3
1470,8,30,61,1,0,0,1
1471,272,78,69,1,1,1,3
1472,10,93,99,0,1,1,2
1473,157,78,30,0,1,1,2
1474,69,35,0,0,1,1,2
1475,175,78,82,0,1,0,1
1476,300,2,8,0,0,1,1
1477,298,94,74,0,0,0,0
1478,129,65,29,1,1,0,2
1479,220,38,0,1,0,0,1
1480,28,76,27,1,0,1,2
1481,74,24,49,0,0,1,1
1482,178,71,37,0,1,1,2
1483,225,76,85,1,0,0,1
1484,164,29,84,0,0,1,1
1485,149,45,14,1,0,1,2
1486,137,35,43,1,1,0,2
1487,129,77,81,1,0,0,1
1488,240,11,25,1,1,1,3
1489,274,61,25,0,1,0,1
1490,186,79,7,0,0,1,1
1491,142,43,75,0,1,0,1
1492,155,21,88,0,0,1,1
1493,290,23,45,0,0,0,0
1494,17,90,91,1,1,1,3
1495,263,17,51,1,0,1,2
1496,149,95,4,1,0,0,1
1497,57,90,21,1,0,0,1
1498,78,96,92,1,1,0,2
1499,117,87,37,0,1,0,1
1500,11,93,20,0,1,1,2
1501,293,19,68,0,1,1,2
1502,161,54,1,1,0,1,2
1503,100,27,66,1,1,0,2
1504,214,17,33,0,0,0,0
1505,295,37,80,1,1,0,2
1506,227,89,57,1,0,0,1
1507,35,45,5,0,1,1,2
1508,6,95,28,1,1,1,3
1509,72,49,43,0,1,1,2
1510,284,46,18,0,1,0,1
1511,115,83,31,1,1,1,3
1512,173,94,36,1,0,0,1
1513,146,82,94,1,1,1,3
1514,101,82,39,0,1,0,1
1515,281,88,21,1,0,1,2
1516,164,45,10,0,0,0,0
1517,241,31,33,1,0,0,1
1518,81,49,54,0,1,0,1
1519,65,79,95,1,1,0,2
1520,56,84,47,0,0,1,1
1521,150,63,14,0,0,0,0
1522,28,87,25,1,0,0,1
1523,285,41,30,1,1,1,3
1524,179,38,16,1,0,0,1
1525,225,36,16,1,0,0,1
1526,275,79,32,0,0,1,1
1527,60,32,93,1,0,1,2
1528,53,89,58,1,0,1,2
1529,163,2,39,1,0,0,1
1530,222,10,92,0,0,1,1
1531,96,40,88,1,1,0,2
1532,194,59,21,1,1,0,2
1533,34,30,57,0,0,1,1
1534,73,46,72,0,1,0,1
1535,151,46,54,1,0,1,2
1536,78,57,34,0,1,0,1
1537,151,100,19,1,1,0,2
1538,234,13,37,0,0,0,0
1539,69,54,70,0,0,0,0
1540,287,31,30,1,1,0,2
1541,46,11,15,0,0,0,0
1542,265,2,97,0,1,0,1
1543,187,45,53,0,0,0,0
1544,237,98,62,0,1,0,1
1545,278,7,55,1,1,1,3
1546,57,28,72,0,1,1,2
1547,80,65,70,1,1,0,2
1548,167,13,74,0,1,1,2
1549,244,77,39,0,0,1,1
1550,104,38,2,0,1,0,1
1551,164,34,8,0,0,1,1
1552,182,3,66,1,0,0,1
1553,103,22,3,1,0,0,1
1554,142,80,36,1,0,1,2
1555,16,22,14,0,0,0,0
1556,115,39,58,0,0,1,1
1557,222,42,56,0,0,1,1
1558,39,80,5,0,1,0,1
1559,243,74,70,0,0,1,1
1560,215,50,70,0,1,0,1
1561,66,30,57,0,0,0,0
1562,194,4,99,1,0,0,1
1563,135,6,49,0,1,0,1
1564,88,40,8,0,0,1,1
1565,259,14,25,1,0,1,2
1566,131,52,22,1,0,0,1
1567,291,50,0,0,0,0,0
1568,82,29,68,0,0,1,1
1569,250,17,57,1,0,1,2
1570,103,5,7,0,0,0,0
1571,203,71,41,0,0,0,0
1572,232,97,26,0,1,1,2
1573,157,16,6,1,1,1,3
1574,61,55,30,0,0,0,0
1575,217,27,70,1,0,0,1
1576,88,68,80,1,0,0,1
1577,193,96,57,1,0,0,1
1578,121,91,46,0,1,1,2
1579,281,45,26,0,1,0,1
1580,33,84,45,0,0,1,1
1581,207,74,83,1,0,0,1
1582,30,76,1,0,1,0,1
1583,21,78,15,1,0,1,2
1584,66,38,49,1,0,1,2
1585,86,58,7,1,1,1,3
1586,26,10,51,0,1,0,1
1587,180,48,8,1,1,1,3
1588,215,70,97,0,0,0,0
1589,60,33,1,1,1,1,3
1590,251,20,76,1,1,0,2
1591,73,28,96,1,1,0,2
1592,120,81,41,0,0,0,0
1593,46,40,8,1,1,1,3
1594,250,59,80,0,1,1,2
1595,96,93,37,0,0,1,1
1596,247,54,62,0,1,1,2
1597,15,77,8,0,1,0,1
1598,238,31,10,0,0,1,1
1599,154,85,34,0,0,0,0
1600,240,33,98,1,1,0,2
1601,179,76,35,0,0,1,1
1602,212,26,57,1,1,0,2
1603,113,76,87,0,0,0,0
1604,278,2,7,0,1,1,2
1605,142,68,26,0,1,0,1
1606,206,17,95,0,1,0,1
1607,63,86,35,1,0,1,2
1608,232,38,48,1,0,1,2
1609,250,27,21,0,1,1,2
1610,39,93,90,1,0,1,2
1611,188,68,56,1,0,0,1
1612,74,26,78,0,1,0,1
1613,117,59,31,0,0,1,1
1614,244,26,37,1,1,0,2
1615,264,62,22,0,1,0,1
1616,20,75,74,0,1,0,1
1617,44,29,99,1,1,0,2
1618,108,22,59,0,1,0,1
1619,57,90,71,0,0,0,0
1620,171,70,41,0,0,0,0
1621,100,38,86,0,1,0,1
1622,143,25,56,1,0,0,1
1623,81,15,8,1,1,0,2
1624,282,99,34,1,1,0,2
1625,29,30,85,0,0,0,0
1626,153,10,8,1,0,1,2
1627,166,43,91,1,1,1,3
1628,196,75,17,0,0,0,0
1629,99,38,9,0,0,1,1
1630,117,33,64,0,1,0,1
1631,144,15,31,0,0,0,0
1632,27,34,6,1,1,1,3
1633,257,53,75,0,1,0,1
1634,270,67,80,0,0,1,1
1635,196,22,94,0,0,1,1
1636,171,85,6,0,1,0,1
1637,166,70,70,0,1,0,1
1638,298,36,59,1,0,0,1
1639,110,78,63,1,1,1,3
1640,115,41,75,1,0,1,2
1641,197,80,41,0,0,1,1
1642,232,29,45,0,0,1,1
1643,299,72,50,0,1,1,2
1644,191,9,34,1,1,1,3
1645,86,1,51,1,0,1,2
1646,156,96,47,0,1,1,2
1647,91,62,97,0,1,0,1
1648,154,44,23,1,1,0,2
1649,219,47,83,1,0,0,1
1650,277,39,34,1,0,1,2
1651,160,45,50,1,0,0,1
1652,152,13,92,0,1,0,1
1653,1,41,81,1,1,0,2
1654,285,48,23,0,0,0,0
1655,3,86,16,1,0,1,2
1656,223,84,66,1,1,0,2
1657,270,46,3,1,1,0,2
1658,179,95,3,0,0,0,0
1659,214,93,96,1,0,1,2
1660,269,70,12,0,0,1,1
1661,44,50,75,0,0,1,1
1662,155,92,84,0,1,0,1
1663,20,56,10,0,0,0,0
1664,136,86,60,1,1,1,3
1665,146,82,35,1,0,0,1
1666,100,78,35,1,1,0,2
1667,245,7,50,1,0,1,2
1668,192,75,75,0,1,1,2
1669,215,90,55,1,0,1,2
1670,170,69,81,1,1,1,3
1671,136,50,67,1,1,0,2
1672,91,5,98,1,0,0,1
1673,293,99,82,1,0,1,2
1674,232,90,3,1,1,0,2
1675,229,52,41,0,1,1,2
1676,16,18,37,0,1,1,2
1677,63,48,51,0,0,1,1
1678,113,99,77,1,0,1,2
1679,19,33,50,0,1,0,1
1680,102,22,25,0,1,0,1
1681,107,39,50,1,0,1,2
1682,71,35,45,0,0,0,0
1683,48,74,34,1,0,1,2
1684,191,21,11,1,1,0,2
1685,34,7,85,1,1,0,2
1686,168,49,91,1,0,1,2
1687,258,13,47,0,1,0,1
1688,21,99,11,1,1,1,3
1689,44,97,51,0,1,1,2
1690,88,97,11,1,1,0,2
1691,78,31,18,1,0,1,2
1692,82,37,96,1,1,0,2
1693,280,64,68,0,0,0,0
1694,94,72,32,0,0,1,1
1695,77,80,80,1,0,1,2
1696,100,27,29,1,1,1,3
